time,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,precipitation,snowfall,cloudcover,latitude,longitude
2025-12-10 19:00:00,7.8,90,3.3,0.0,0.0,0.0,78,44.32,9.5
2025-12-10 20:00:00,7.9,92,3.3,0.0,0.0,0.0,80,44.32,9.5
2025-12-10 21:00:00,7.6,94,2.5,0.0,0.0,0.0,50,44.32,9.5
2025-12-10 22:00:00,6.9,92,2.2,0.0,0.0,0.0,44,44.32,9.5
2025-12-10 23:00:00,7.3,89,0.5,0.0,0.0,0.0,78,44.32,9.5
2025-12-10 00:00:00,7.6,98,7.1,0.0,0.0,0.0,65,44.3,9.799999
2025-12-10 01:00:00,7.7,97,7.7,0.0,0.0,0.0,83,44.3,9.799999
2025-12-10 02:00:00,7.5,97,7.7,0.0,0.0,0.0,64,44.3,9.799999
2025-12-10 03:00:00,7.7,99,7.6,0.0,0.0,0.0,76,44.3,9.799999
2025-12-10 04:00:00,7.6,99,8.2,0.0,0.0,0.0,91,44.3,9.799999
2025-12-10 05:00:00,7.4,96,7.1,0.0,0.0,0.0,84,44.3,9.799999
2025-12-10 06:00:00,7.2,94,6.6,0.0,0.0,0.0,47,44.3,9.799999
2025-12-10 07:00:00,7.1,94,8.7,0.0,0.0,0.0,75,44.3,9.799999
2025-12-10 08:00:00,7.7,98,7.6,0.5,0.0,0.0,83,44.3,9.799999
2025-12-10 09:00:00,8.1,98,7.2,29.5,0.0,0.0,95,44.3,9.799999
2025-12-10 10:00:00,8.4,96,9.5,92.0,0.0,0.0,80,44.3,9.799999
2025-12-10 11:00:00,8.6,95,9.4,195.2,0.0,0.0,90,44.3,9.799999
2025-12-10 12:00:00,8.5,91,9.2,221.0,0.0,0.0,81,44.3,9.799999
2025-12-10 13:00:00,8.9,89,9.7,221.8,0.0,0.0,60,44.3,9.799999
2025-12-10 14:00:00,8.9,88,8.4,270.8,0.0,0.0,72,44.3,9.799999
2025-12-10 15:00:00,8.5,92,8.2,179.8,0.0,0.0,73,44.3,9.799999
2025-12-10 16:00:00,7.8,94,5.9,104.5,0.0,0.0,57,44.3,9.799999
2025-12-10 17:00:00,6.5,94,4.1,15.5,0.0,0.0,4,44.3,9.799999
2025-12-10 18:00:00,6.1,89,5.2,0.0,0.0,0.0,41,44.3,9.799999
2025-12-10 19:00:00,6.2,91,5.1,0.0,0.0,0.0,73,44.3,9.799999
2025-12-10 20:00:00,6.7,92,4.6,0.0,0.0,0.0,79,44.3,9.799999
2025-12-10 21:00:00,6.7,95,5.1,0.0,0.0,0.0,82,44.3,9.799999
2025-12-10 22:00:00,6.5,96,4.8,0.0,0.0,0.0,73,44.3,9.799999
2025-12-10 23:00:00,6.0,95,4.1,0.0,0.0,0.0,20,44.3,9.799999
2025-12-10 00:00:00,10.3,72,4.1,0.0,0.0,0.0,27,44.6,4.9999995
2025-12-10 01:00:00,10.6,74,7.1,0.0,0.0,0.0,53,44.6,4.9999995
2025-12-10 02:00:00,11.3,72,6.4,0.0,0.0,0.0,24,44.6,4.9999995
2025-12-10 03:00:00,10.4,75,6.1,0.0,0.0,0.0,70,44.6,4.9999995
2025-12-10 04:00:00,10.7,73,3.3,0.0,0.0,0.0,69,44.6,4.9999995
2025-12-10 05:00:00,10.2,76,2.7,0.0,0.0,0.0,62,44.6,4.9999995
2025-12-10 06:00:00,10.1,76,1.3,0.0,0.0,0.0,86,44.6,4.9999995
2025-12-10 07:00:00,9.6,79,2.3,0.0,0.0,0.0,23,44.6,4.9999995
2025-12-10 08:00:00,9.5,78,4.3,0.0,0.0,0.0,63,44.6,4.9999995
2025-12-10 09:00:00,10.1,77,1.8,22.2,0.0,0.0,57,44.6,4.9999995
2025-12-10 10:00:00,11.1,81,1.1,134.5,0.0,0.0,34,44.6,4.9999995
2025-12-10 11:00:00,10.9,87,5.1,249.5,0.0,0.0,49,44.6,4.9999995
2025-12-10 12:00:00,12.8,80,2.2,288.5,0.0,0.0,100,44.6,4.9999995
2025-12-10 13:00:00,12.4,83,3.8,299.8,0.0,0.0,100,44.6,4.9999995
2025-12-10 14:00:00,12.4,84,4.7,203.2,0.0,0.0,86,44.6,4.9999995
2025-12-10 15:00:00,12.7,84,3.6,181.2,0.0,0.0,95,44.6,4.9999995
2025-12-10 16:00:00,12.2,85,3.6,88.5,0.0,0.0,99,44.6,4.9999995
2025-12-10 17:00:00,11.3,90,2.1,24.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 18:00:00,10.9,85,3.8,0.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 19:00:00,10.3,87,4.9,0.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 20:00:00,10.5,87,6.1,0.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 21:00:00,10.8,87,6.8,0.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 22:00:00,10.9,87,7.2,0.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 23:00:00,10.8,89,5.9,0.0,0.0,0.0,100,44.6,4.9999995
2025-12-10 00:00:00,7.0,75,10.7,0.0,0.0,0.0,0,44.6,5.28
2025-12-10 01:00:00,6.5,75,9.2,0.0,0.0,0.0,0,44.6,5.28
2025-12-10 02:00:00,6.3,77,9.2,0.0,0.0,0.0,5,44.6,5.28
2025-12-10 03:00:00,6.1,77,9.2,0.0,0.0,0.0,0,44.6,5.28
2025-12-10 04:00:00,5.5,80,8.0,0.0,0.0,0.0,56,44.6,5.28
2025-12-10 05:00:00,5.7,80,8.7,0.0,0.0,0.0,54,44.6,5.28
2025-12-10 06:00:00,5.9,80,8.9,0.0,0.0,0.0,34,44.6,5.28
2025-12-10 07:00:00,5.9,84,7.9,0.0,0.0,0.0,18,44.6,5.28
2025-12-10 08:00:00,5.5,86,7.9,0.0,0.0,0.0,0,44.6,5.28
2025-12-10 09:00:00,6.2,84,8.2,31.8,0.0,0.0,29,44.6,5.28
2025-12-10 10:00:00,8.3,75,7.9,147.0,0.0,0.0,0,44.6,5.28
2025-12-10 11:00:00,10.1,67,8.3,264.2,0.0,0.0,13,44.6,5.28
2025-12-10 12:00:00,11.1,63,8.3,338.0,0.0,0.0,71,44.6,5.28
2025-12-10 13:00:00,12.0,59,10.9,327.8,0.0,0.0,90,44.6,5.28
2025-12-10 14:00:00,12.3,61,9.0,338.8,0.0,0.0,76,44.6,5.28
2025-12-10 15:00:00,12.1,63,8.6,206.8,0.0,0.0,66,44.6,5.28
2025-12-10 16:00:00,11.1,73,2.8,112.5,0.0,0.0,100,44.6,5.28
2025-12-10 17:00:00,10.1,82,1.4,21.2,0.0,0.0,100,44.6,5.28
2025-12-10 18:00:00,8.3,92,3.7,0.0,0.0,0.0,100,44.6,5.28
2025-12-10 19:00:00,7.5,90,3.8,0.0,0.0,0.0,100,44.6,5.28
2025-12-10 20:00:00,7.2,90,3.6,0.0,0.0,0.0,100,44.6,5.28
2025-12-10 21:00:00,6.2,92,4.7,0.0,0.0,0.0,100,44.6,5.28
2025-12-10 22:00:00,6.2,91,3.9,0.0,0.0,0.0,80,44.6,5.28
2025-12-10 23:00:00,6.2,93,2.5,0.0,0.0,0.0,72,44.6,5.28
2025-12-10 00:00:00,6.2,54,14.8,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 01:00:00,5.5,50,13.8,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 02:00:00,5.4,53,14.5,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 03:00:00,5.1,66,13.2,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 04:00:00,4.2,81,10.5,0.0,0.0,0.0,34,44.6,5.6
2025-12-10 05:00:00,4.2,77,10.6,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 06:00:00,4.4,71,11.3,0.0,0.0,0.0,32,44.6,5.6
2025-12-10 07:00:00,4.4,77,10.2,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 08:00:00,4.3,75,9.8,0.0,0.0,0.0,0,44.6,5.6
2025-12-10 09:00:00,5.0,68,8.7,35.5,0.0,0.0,0,44.6,5.6
2025-12-10 10:00:00,6.9,60,9.4,152.0,0.0,0.0,0,44.6,5.6
2025-12-10 11:00:00,8.0,56,8.7,274.0,0.0,0.0,0,44.6,5.6
2025-12-10 12:00:00,8.5,57,10.2,351.2,0.0,0.0,82,44.6,5.6
2025-12-10 13:00:00,8.9,58,6.3,366.5,0.0,0.0,100,44.6,5.6
2025-12-10 14:00:00,9.1,61,5.6,332.2,0.0,0.0,100,44.6,5.6
2025-12-10 15:00:00,8.8,66,5.4,253.5,0.0,0.0,100,44.6,5.6
2025-12-10 16:00:00,8.1,73,4.8,139.5,0.0,0.0,100,44.6,5.6
2025-12-10 17:00:00,6.6,84,1.1,25.2,0.0,0.0,100,44.6,5.6
2025-12-10 18:00:00,5.8,86,1.3,0.0,0.0,0.0,100,44.6,5.6
2025-12-10 19:00:00,5.3,89,2.1,0.0,0.0,0.0,100,44.6,5.6
2025-12-10 20:00:00,4.9,90,3.3,0.0,0.0,0.0,100,44.6,5.6
2025-12-10 21:00:00,4.5,90,3.8,0.0,0.0,0.0,93,44.6,5.6
2025-12-10 22:00:00,4.2,89,2.1,0.0,0.0,0.0,23,44.6,5.6
2025-12-10 23:00:00,3.8,90,2.8,0.0,0.0,0.0,100,44.6,5.6
2025-12-10 00:00:00,5.3,43,5.5,0.0,0.0,0.0,0,44.6,5.8799996
2025-12-10 01:00:00,4.7,45,7.1,0.0,0.0,0.0,0,44.6,5.8799996
2025-12-10 02:00:00,4.1,40,6.4,0.0,0.0,0.0,0,44.6,5.8799996
2025-12-10 03:00:00,2.4,60,5.6,0.0,0.0,0.0,0,44.6,5.8799996
2025-12-10 04:00:00,2.4,55,7.5,0.0,0.0,0.0,0,44.6,5.8799996
2025-12-10 05:00:00,3.0,53,7.1,0.0,0.0,0.0,0,44.6,5.8799996
2025-12-10 06:00:00,2.3,57,5.7,0.0,0.0,0.0,36,44.6,5.8799996
2025-12-10 07:00:00,2.3,59,7.4,0.0,0.0,0.0,77,44.6,5.8799996
2025-12-10 08:00:00,3.4,53,7.1,0.0,0.0,0.0,28,44.6,5.8799996
2025-12-10 09:00:00,3.0,57,4.8,39.2,0.0,0.0,0,44.6,5.8799996
2025-12-10 10:00:00,6.3,53,3.8,166.5,0.0,0.0,0,44.6,5.8799996
2025-12-10 11:00:00,7.5,49,3.9,283.2,0.0,0.0,0,44.6,5.8799996
2025-12-10 12:00:00,7.7,51,5.9,360.2,0.0,0.0,0,44.6,5.8799996
2025-12-10 13:00:00,8.4,54,7.0,386.5,0.0,0.0,24,44.6,5.8799996
2025-12-10 14:00:00,8.4,56,5.8,329.5,0.0,0.0,100,44.6,5.8799996
2025-12-10 15:00:00,7.8,60,5.2,252.5,0.0,0.0,100,44.6,5.8799996
2025-12-10 16:00:00,6.9,69,2.6,142.2,0.0,0.0,61,44.6,5.8799996
2025-12-10 17:00:00,5.2,75,2.8,32.5,0.0,0.0,100,44.6,5.8799996
2025-12-10 18:00:00,4.3,73,3.5,0.0,0.0,0.0,100,44.6,5.8799996
2025-12-10 19:00:00,3.3,78,4.9,0.0,0.0,0.0,100,44.6,5.8799996
2025-12-10 20:00:00,3.6,71,4.3,0.0,0.0,0.0,85,44.6,5.8799996
2025-12-10 21:00:00,2.4,72,5.8,0.0,0.0,0.0,73,44.6,5.8799996
2025-12-10 22:00:00,3.6,66,3.9,0.0,0.0,0.0,99,44.6,5.8799996
2025-12-10 23:00:00,2.6,77,4.7,0.0,0.0,0.0,65,44.6,5.8799996
2025-12-10 00:00:00,5.2,30,10.0,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 01:00:00,4.7,29,10.4,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 02:00:00,4.7,27,10.8,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 03:00:00,4.6,26,10.3,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 04:00:00,4.1,31,9.9,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 05:00:00,4.0,36,9.8,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 06:00:00,4.2,39,9.0,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 07:00:00,4.2,41,9.6,0.0,0.0,0.0,0,44.62,6.22
2025-12-10 08:00:00,4.4,38,9.2,0.0,0.0,0.0,47,44.62,6.22
2025-12-10 09:00:00,5.0,39,8.0,38.5,0.0,0.0,17,44.62,6.22
2025-12-10 10:00:00,6.7,37,7.6,171.0,0.0,0.0,0,44.62,6.22
2025-12-10 11:00:00,8.4,34,7.1,290.8,0.0,0.0,0,44.62,6.22
2025-12-10 12:00:00,8.3,37,6.1,367.8,0.0,0.0,0,44.62,6.22
2025-12-10 13:00:00,8.5,38,6.1,393.0,0.0,0.0,0,44.62,6.22
2025-12-10 14:00:00,7.6,45,5.8,362.8,0.0,0.0,0,44.62,6.22
2025-12-10 15:00:00,7.1,46,4.8,276.0,0.0,0.0,90,44.62,6.22
2025-12-10 16:00:00,5.9,55,3.2,152.2,0.0,0.0,100,44.62,6.22
2025-12-10 17:00:00,4.2,54,5.5,30.0,0.0,0.0,92,44.62,6.22
2025-12-10 18:00:00,3.1,54,7.3,0.0,0.0,0.0,100,44.62,6.22
2025-12-10 19:00:00,3.1,53,6.2,0.0,0.0,0.0,96,44.62,6.22
2025-12-10 20:00:00,2.7,51,7.2,0.0,0.0,0.0,93,44.62,6.22
2025-12-10 21:00:00,2.5,52,6.5,0.0,0.0,0.0,80,44.62,6.22
2025-12-10 22:00:00,2.3,53,7.2,0.0,0.0,0.0,45,44.62,6.22
2025-12-10 23:00:00,2.6,51,5.9,0.0,0.0,0.0,62,44.62,6.22
2025-12-10 00:00:00,6.0,42,7.8,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 01:00:00,5.2,45,3.9,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 02:00:00,4.6,43,7.0,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 03:00:00,4.7,42,8.0,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 04:00:00,4.2,52,6.0,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 05:00:00,4.3,54,3.3,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 06:00:00,4.3,47,2.3,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 07:00:00,3.7,57,5.5,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 08:00:00,4.0,52,7.3,0.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 09:00:00,5.1,51,4.3,41.5,0.0,0.0,0,44.6,6.4999995
2025-12-10 10:00:00,6.4,56,1.4,167.2,0.0,0.0,0,44.6,6.4999995
2025-12-10 11:00:00,8.4,55,2.5,285.2,0.0,0.0,0,44.6,6.4999995
2025-12-10 12:00:00,7.5,58,2.9,360.8,0.0,0.0,0,44.6,6.4999995
2025-12-10 13:00:00,7.6,66,4.1,384.0,0.0,0.0,0,44.6,6.4999995
2025-12-10 14:00:00,8.1,70,2.2,353.2,0.0,0.0,0,44.6,6.4999995
2025-12-10 15:00:00,7.4,61,1.6,272.5,0.0,0.0,33,44.6,6.4999995
2025-12-10 16:00:00,6.6,73,1.1,146.2,0.0,0.0,4,44.6,6.4999995
2025-12-10 17:00:00,5.3,71,1.0,29.5,0.0,0.0,74,44.6,6.4999995
2025-12-10 18:00:00,5.0,60,1.5,0.0,0.0,0.0,85,44.6,6.4999995
2025-12-10 19:00:00,4.6,58,3.3,0.0,0.0,0.0,100,44.6,6.4999995
2025-12-10 20:00:00,4.4,60,3.8,0.0,0.0,0.0,100,44.6,6.4999995
2025-12-10 21:00:00,4.3,60,5.4,0.0,0.0,0.0,91,44.6,6.4999995
2025-12-10 22:00:00,3.8,59,6.5,0.0,0.0,0.0,84,44.6,6.4999995
2025-12-10 23:00:00,3.9,59,5.5,0.0,0.0,0.0,64,44.6,6.4999995
2025-12-10 00:00:00,-2.5,32,10.0,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 01:00:00,-2.6,31,13.6,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 02:00:00,-2.7,30,12.4,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 03:00:00,-2.8,32,9.8,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 04:00:00,-3.0,38,12.0,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 05:00:00,-3.0,40,11.6,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 06:00:00,-3.0,39,8.9,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 07:00:00,-2.9,36,11.7,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 08:00:00,-2.8,35,10.0,0.0,0.0,0.0,0,44.6,6.7799993
2025-12-10 09:00:00,-2.8,34,9.2,53.5,0.0,0.0,0,44.6,6.7799993
2025-12-10 10:00:00,-2.6,34,10.0,196.8,0.0,0.0,0,44.6,6.7799993
2025-12-10 11:00:00,-2.0,36,10.2,321.8,0.0,0.0,0,44.6,6.7799993
2025-12-10 12:00:00,-1.0,34,8.1,401.2,0.0,0.0,0,44.6,6.7799993
2025-12-10 13:00:00,-0.7,34,10.9,425.8,0.0,0.0,0,44.6,6.7799993
2025-12-10 14:00:00,-1.2,40,9.7,391.8,0.0,0.0,0,44.6,6.7799993
2025-12-10 15:00:00,-1.0,37,8.8,305.2,0.0,0.0,0,44.6,6.7799993
2025-12-10 16:00:00,-1.6,43,6.5,174.8,0.0,0.0,84,44.6,6.7799993
2025-12-10 17:00:00,-2.0,40,7.0,33.2,0.0,0.0,100,44.6,6.7799993
2025-12-10 18:00:00,-2.8,40,7.0,0.0,0.0,0.0,100,44.6,6.7799993
2025-12-10 19:00:00,-2.9,40,7.1,0.0,0.0,0.0,100,44.6,6.7799993
2025-12-10 20:00:00,-3.1,40,7.6,0.0,0.0,0.0,100,44.6,6.7799993
2025-12-10 21:00:00,-3.3,36,7.0,0.0,0.0,0.0,100,44.6,6.7799993
2025-12-10 22:00:00,-3.4,38,7.2,0.0,0.0,0.0,87,44.6,6.7799993
2025-12-10 23:00:00,-3.6,43,6.9,0.0,0.0,0.0,64,44.6,6.7799993
2025-12-10 00:00:00,3.7,35,10.0,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 01:00:00,3.8,37,10.1,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 02:00:00,3.4,37,11.8,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 03:00:00,2.9,38,10.2,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 04:00:00,2.2,38,13.5,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 05:00:00,2.8,37,10.1,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 06:00:00,3.0,38,9.3,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 07:00:00,2.4,41,11.0,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 08:00:00,2.8,39,10.3,0.0,0.0,0.0,0,44.6,7.1
2025-12-10 09:00:00,3.9,37,8.7,50.0,0.0,0.0,0,44.6,7.1
2025-12-10 10:00:00,5.6,39,5.5,184.2,0.0,0.0,0,44.6,7.1
2025-12-10 11:00:00,6.1,37,3.2,303.0,0.0,0.0,0,44.6,7.1
2025-12-10 12:00:00,6.8,40,2.9,377.5,0.0,0.0,0,44.6,7.1
2025-12-10 13:00:00,6.3,44,3.1,400.5,0.0,0.0,0,44.6,7.1
2025-12-10 14:00:00,5.6,52,2.1,366.5,0.0,0.0,0,44.6,7.1
2025-12-10 15:00:00,5.0,55,2.7,281.8,0.0,0.0,0,44.6,7.1
2025-12-10 16:00:00,4.9,59,4.3,156.8,0.0,0.0,0,44.6,7.1
2025-12-10 17:00:00,3.7,53,5.8,30.0,0.0,0.0,0,44.6,7.1
2025-12-10 18:00:00,2.7,50,9.1,0.0,0.0,0.0,6,44.6,7.1
2025-12-10 19:00:00,2.6,47,9.5,0.0,0.0,0.0,66,44.6,7.1
2025-12-10 20:00:00,2.9,46,7.8,0.0,0.0,0.0,100,44.6,7.1
2025-12-10 21:00:00,3.1,45,6.7,0.0,0.0,0.0,100,44.6,7.1
2025-12-10 22:00:00,3.1,43,6.4,0.0,0.0,0.0,100,44.6,7.1
2025-12-10 23:00:00,3.0,42,5.6,0.0,0.0,0.0,100,44.6,7.1
2025-12-10 00:00:00,6.7,59,6.9,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 01:00:00,6.7,67,4.9,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 02:00:00,6.6,65,6.1,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 03:00:00,6.0,70,7.2,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 04:00:00,5.7,73,4.6,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 05:00:00,5.5,71,3.7,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 06:00:00,5.4,72,4.8,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 07:00:00,4.8,78,6.6,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 08:00:00,5.6,74,4.6,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 09:00:00,5.9,74,3.3,42.8,0.0,0.0,0,44.6,7.4
2025-12-10 10:00:00,8.1,71,1.5,159.0,0.0,0.0,0,44.6,7.4
2025-12-10 11:00:00,9.5,64,1.8,266.8,0.0,0.0,0,44.6,7.4
2025-12-10 12:00:00,9.7,66,4.0,337.0,0.0,0.0,0,44.6,7.4
2025-12-10 13:00:00,10.2,62,4.1,357.5,0.0,0.0,0,44.6,7.4
2025-12-10 14:00:00,10.1,64,4.8,325.8,0.0,0.0,0,44.6,7.4
2025-12-10 15:00:00,9.7,65,2.8,245.5,0.0,0.0,0,44.6,7.4
2025-12-10 16:00:00,8.8,74,2.2,131.2,0.0,0.0,0,44.6,7.4
2025-12-10 17:00:00,6.7,80,3.3,23.0,0.0,0.0,0,44.6,7.4
2025-12-10 18:00:00,5.9,77,4.7,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 19:00:00,5.9,72,6.1,0.0,0.0,0.0,100,44.6,7.4
2025-12-10 20:00:00,6.4,65,3.4,0.0,0.0,0.0,100,44.6,7.4
2025-12-10 21:00:00,5.8,67,7.4,0.0,0.0,0.0,0,44.6,7.4
2025-12-10 22:00:00,4.9,74,10.5,0.0,0.0,0.0,4,44.6,7.4
2025-12-10 23:00:00,5.3,74,9.4,0.0,0.0,0.0,85,44.6,7.4
2025-12-10 00:00:00,2.4,88,5.4,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 01:00:00,3.0,88,5.4,0.0,0.0,0.0,39,44.6,7.6999993
2025-12-10 02:00:00,2.7,87,5.9,0.0,0.0,0.0,32,44.6,7.6999993
2025-12-10 03:00:00,2.7,86,5.2,0.0,0.0,0.0,42,44.6,7.6999993
2025-12-10 04:00:00,2.9,86,5.4,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 05:00:00,2.3,88,4.9,0.0,0.0,0.0,3,44.6,7.6999993
2025-12-10 06:00:00,1.4,91,4.8,0.0,0.0,0.0,7,44.6,7.6999993
2025-12-10 07:00:00,1.5,91,4.7,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 08:00:00,1.4,91,5.2,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 09:00:00,1.7,92,4.2,42.8,0.0,0.0,0,44.6,7.6999993
2025-12-10 10:00:00,4.0,85,3.5,156.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 11:00:00,6.9,74,3.7,261.8,0.0,0.0,0,44.6,7.6999993
2025-12-10 12:00:00,9.3,66,2.3,331.2,0.0,0.0,0,44.6,7.6999993
2025-12-10 13:00:00,10.4,60,3.1,357.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 14:00:00,11.1,55,2.6,323.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 15:00:00,11.0,52,4.2,243.2,0.0,0.0,0,44.6,7.6999993
2025-12-10 16:00:00,10.3,56,3.6,128.2,0.0,0.0,0,44.6,7.6999993
2025-12-10 17:00:00,8.3,71,3.1,22.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 18:00:00,7.4,73,1.6,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 19:00:00,6.5,75,3.4,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 20:00:00,4.5,86,5.1,0.0,0.0,0.0,0,44.6,7.6999993
2025-12-10 21:00:00,3.7,88,5.6,0.0,0.0,0.0,11,44.6,7.6999993
2025-12-10 22:00:00,3.7,88,5.8,0.0,0.0,0.0,100,44.6,7.6999993
2025-12-10 23:00:00,3.4,87,6.2,0.0,0.0,0.0,14,44.6,7.6999993
2025-12-10 00:00:00,6.2,91,5.2,0.0,0.0,0.0,59,44.6,7.9999995
2025-12-10 01:00:00,6.8,93,3.6,0.0,0.0,0.0,54,44.6,7.9999995
2025-12-10 02:00:00,6.2,95,4.7,0.0,0.0,0.0,71,44.6,7.9999995
2025-12-10 03:00:00,6.2,96,3.8,0.0,0.0,0.0,82,44.6,7.9999995
2025-12-10 04:00:00,6.7,95,2.3,0.0,0.0,0.0,86,44.6,7.9999995
2025-12-10 05:00:00,6.5,95,1.0,0.0,0.0,0.0,83,44.6,7.9999995
2025-12-10 06:00:00,6.0,94,3.2,0.0,0.0,0.0,81,44.6,7.9999995
2025-12-10 07:00:00,4.9,97,4.4,0.0,0.0,0.0,59,44.6,7.9999995
2025-12-10 08:00:00,4.6,98,4.0,0.0,0.0,0.0,90,44.6,7.9999995
2025-12-10 09:00:00,5.3,97,4.0,35.5,0.0,0.0,83,44.6,7.9999995
2025-12-10 10:00:00,6.6,94,1.8,112.2,0.0,0.0,91,44.6,7.9999995
2025-12-10 11:00:00,8.0,85,2.5,197.0,0.0,0.0,77,44.6,7.9999995
2025-12-10 12:00:00,8.8,82,2.5,271.0,0.0,0.0,67,44.6,7.9999995
2025-12-10 13:00:00,9.8,72,2.6,283.0,0.0,0.0,25,44.6,7.9999995
2025-12-10 14:00:00,10.3,74,4.6,296.2,0.0,0.0,19,44.6,7.9999995
2025-12-10 15:00:00,9.7,74,5.1,228.8,0.0,0.0,48,44.6,7.9999995
2025-12-10 16:00:00,9.4,76,2.9,104.8,0.0,0.0,74,44.6,7.9999995
2025-12-10 17:00:00,8.3,84,1.6,15.8,0.0,0.0,71,44.6,7.9999995
2025-12-10 18:00:00,7.4,88,3.9,0.0,0.0,0.0,78,44.6,7.9999995
2025-12-10 19:00:00,7.1,89,4.6,0.0,0.0,0.0,69,44.6,7.9999995
2025-12-10 20:00:00,6.8,88,4.8,0.0,0.0,0.0,82,44.6,7.9999995
2025-12-10 21:00:00,6.8,89,4.4,0.0,0.0,0.0,90,44.6,7.9999995
2025-12-10 22:00:00,6.3,90,5.4,0.0,0.0,0.0,66,44.6,7.9999995
2025-12-10 23:00:00,5.8,90,5.1,0.0,0.0,0.0,61,44.6,7.9999995
2025-12-10 00:00:00,8.4,94,5.1,0.0,0.0,0.0,73,44.6,8.299999
2025-12-10 01:00:00,8.4,95,7.8,0.0,0.0,0.0,91,44.6,8.299999
2025-12-10 02:00:00,7.8,95,7.4,0.0,0.0,0.0,78,44.6,8.299999
2025-12-10 03:00:00,7.6,93,6.7,0.0,0.0,0.0,78,44.6,8.299999
2025-12-10 04:00:00,7.6,92,6.6,0.0,0.0,0.0,87,44.6,8.299999
2025-12-10 05:00:00,7.5,92,4.5,0.0,0.0,0.0,81,44.6,8.299999
2025-12-10 06:00:00,7.6,92,2.6,0.0,0.0,0.0,93,44.6,8.299999
2025-12-10 07:00:00,7.4,95,3.6,0.0,0.0,0.0,96,44.6,8.299999
2025-12-10 08:00:00,7.2,98,4.4,0.0,0.0,0.0,97,44.6,8.299999
